URL,Traffic (%),Number of Keywords,Traffic,Adwords Positions,Positions with commercial intents in top 20,Positions with informational intents in top 20,Positions with navigational intents in top 20,Positions with transactional intents in top 20,Positions with unknown intents in top 20,Traffic with commercial intents in top 20,Traffic with informational intents in top 20,Traffic with navigational intents in top 20,Traffic with transactional intents in top 20,Traffic with unknown intents in top 20,Traffic Change
https://www.g2.com/products/wellnessliving/reviews,0.01,24,55,0,3,1,12,0,0,2,0,53,0,0,0
https://www.g2.com/products/free-cam/competitors/alternatives,0.01,14,55,0,2,2,0,0,0,0,55,0,0,0,-1
https://www.g2.com/products/yubikey/reviews?qs=pros-and-cons,0.01,8,55,0,1,6,2,3,0,0,52,3,3,0,34
https://www.g2.com/products/bloom-growth/reviews?qs=pros-and-cons,0.01,5,55,0,1,0,2,0,0,7,0,48,0,0,48
https://www.g2.com/products/d-id/pricing,0.01,20,55,0,2,1,15,4,0,5,0,55,13,0,-18
https://www.g2.com/products/pipedrive/pricing,0.01,38,55,0,2,4,27,9,0,4,7,44,8,0,-31
https://www.g2.com/products/fmg-suite/reviews,0.01,14,55,0,0,1,7,1,0,0,0,55,1,0,51
https://www.g2.com/products/i-ready-assessment/reviews,0.01,164,55,0,5,4,1,0,0,0,0,0,0,0,-56
https://www.g2.com/products/remote/reviews,0.01,29,55,0,9,0,2,0,0,51,0,4,0,0,-4
https://www.g2.com/products/zoom-workplace/reviews,0.01,29,55,0,11,3,0,1,0,15,4,0,40,0,5
https://www.g2.com/products/amperity/reviews,0.01,7,55,0,3,0,1,0,0,55,0,0,0,0,0
https://www.g2.com/products/yotpo/competitors/alternatives,0.01,6,54,0,1,2,0,0,0,1,53,0,0,0,0
https://www.g2.com/products/platzi/reviews,0.01,21,54,0,0,0,20,0,0,0,0,54,0,0,21
https://www.g2.com/products/timetap/reviews,0.01,4,54,0,0,0,4,0,0,0,0,54,0,0,0
https://www.g2.com/products/textr-team/reviews,0.01,9,54,0,2,0,5,0,0,0,0,54,0,0,32
https://www.g2.com/products/procore/reviews,0.01,67,54,0,2,0,7,0,0,11,0,1,0,0,0
https://www.g2.com/products/klarna/reviews?page=2&qs=pros-and-cons,0.01,2,54,0,1,1,0,0,0,52,2,0,0,0,-110
https://www.g2.com/products/openroads-designer/pricing,0.01,20,54,0,0,10,1,2,1,0,25,24,14,5,24
https://www.g2.com/products/price-watch/reviews,0.01,8,54,0,1,1,0,0,0,12,42,0,0,0,0
https://www.g2.com/products/canvas-lms/reviews,0.01,47,54,0,6,4,1,1,0,12,40,0,40,0,2
https://www.g2.com/products/fieldroutes-a-servicetitan-company/pricing,0.01,8,54,0,1,0,4,3,1,2,0,54,0,0,0
https://www.g2.com/products/skedda/reviews,0.01,11,54,0,1,1,9,1,0,0,3,51,0,0,-18
https://www.g2.com/products/visla/reviews?qs=pros-and-cons,0.01,2,54,0,0,0,2,1,0,0,0,54,0,0,54
https://www.g2.com/products/jellyfish/pricing,0.01,12,53,0,0,0,0,4,0,0,0,0,53,0,0
https://www.g2.com/products/plaid/reviews?qs=pros-and-cons,0.01,19,53,0,4,9,7,3,0,1,30,17,16,0,-33
https://www.g2.com/products/renewed-vision-propresenter/competitors/alternatives,0.01,31,53,0,0,15,1,0,1,0,52,0,0,1,-19
https://www.g2.com/products/imagen-imagen/pricing,0.01,19,53,0,1,8,1,2,0,2,53,0,0,0,42
https://www.g2.com/products/weave-weave/reviews,0.01,82,53,0,14,7,18,4,0,35,0,19,6,0,-6
https://www.g2.com/products/bright-dash/pricing,0.01,18,53,0,1,8,4,6,0,0,50,3,3,0,1
https://www.g2.com/products/spyfu/competitors/alternatives,0.01,40,53,0,4,12,6,0,0,8,45,8,0,0,0
https://www.g2.com/products/hireright/reviews,0.01,76,53,0,9,3,9,0,0,6,2,44,0,0,0
https://www.g2.com/products/payactiv/reviews,0.01,46,53,0,2,5,7,0,0,27,21,12,0,0,12
https://www.g2.com/products/flickr/competitors/alternatives,0.01,25,53,0,4,16,2,2,0,22,31,0,0,0,0
https://www.g2.com/products/culture-amp/reviews,0.01,41,53,0,10,1,11,0,1,23,0,15,0,0,-20
https://www.g2.com/products/boostup-ai/reviews,0.01,22,53,0,17,4,0,0,0,53,16,0,0,0,-1
https://www.g2.com/products/clickworker/competitors/alternatives,0.01,16,53,0,8,5,1,1,0,40,18,1,1,0,-2
https://www.g2.com/products/avast-small-office-protection/reviews?qs=pros-and-cons,0.01,11,52,0,4,3,5,2,0,0,52,0,0,0,0
https://www.g2.com/products/cmw-platform/pricing,0.01,1,52,0,1,1,0,0,0,52,52,0,0,0,0
https://www.g2.com/products/covetrus-avimark/reviews,0.01,20,52,0,0,1,1,2,0,0,52,0,52,0,0
https://www.g2.com/products/abacus-ai/reviews,0.01,40,52,0,4,3,9,1,0,2,0,50,0,0,47
https://www.g2.com/products/vigilance/competitors/alternatives,0.01,1,52,0,0,1,0,0,0,0,52,0,0,0,0
https://www.g2.com/products/kartapult/reviews,0.01,2,52,0,0,1,0,1,0,0,52,0,52,0,0
https://www.g2.com/products/commio/reviews,0.01,24,52,0,2,8,9,1,0,22,2,28,0,0,0
https://www.g2.com/products/skype/pricing,0.01,59,52,0,2,15,3,3,1,3,41,1,7,3,-1
https://www.g2.com/products/phreesia/competitors/alternatives,0.01,2,52,0,1,1,0,0,0,52,52,0,0,0,0
https://www.g2.com/products/tiphaus/reviews,0.01,18,52,0,1,4,4,2,0,7,42,44,2,0,2
https://www.g2.com/products/zillow-premier-agent/reviews,0.01,106,52,0,17,6,14,4,0,43,1,5,4,0,-57
https://www.g2.com/products/agencyanalytics/reviews,0.01,15,52,0,4,1,3,1,0,31,0,21,21,0,0
https://www.g2.com/products/clearview-ai/competitors/alternatives,0.01,7,52,0,1,2,1,0,0,52,0,0,0,0,0
https://www.g2.com/products/docebo/reviews,0.01,18,52,0,11,0,10,0,0,52,0,41,0,0,4
https://www.g2.com/products/builder-ai/reviews,0.01,17,52,0,2,6,0,4,1,2,41,0,2,9,13
https://www.g2.com/products/metadata-io/pricing,0.01,3,52,0,0,1,0,1,0,0,0,0,52,0,0
https://www.g2.com/products/athenaone/reviews,0.01,73,52,0,6,2,2,1,0,5,2,45,4,0,-23
https://www.g2.com/products/we-connect-io/pricing,0.01,3,52,0,1,2,0,0,0,43,52,0,0,0,0
https://www.g2.com/products/fishbowl-inventory/pricing,0.01,42,52,0,7,7,6,10,0,20,18,28,32,0,31
https://www.g2.com/products/clickbank/reviews,0.01,48,51,0,2,0,13,1,0,2,0,49,0,0,36
https://www.g2.com/products/trustpilot/competitors/alternatives,0.01,10,51,0,8,1,0,0,0,51,17,0,0,0,-37
https://www.g2.com/products/namecheap-domains/reviews,0.01,155,51,0,10,0,11,1,0,2,0,2,0,0,0
https://www.g2.com/products/gretel-ai/pricing,0.01,5,51,0,0,0,1,1,0,0,0,51,51,0,0
https://www.g2.com/products/healthstream-ansos/reviews,0.01,4,51,0,1,1,0,0,0,51,51,0,0,0,51
https://www.g2.com/products/videolan/reviews,0.01,34,51,0,14,4,8,0,1,9,0,22,0,11,12
https://www.g2.com/products/qoobiss-origin/competitors/alternatives,0.01,1,51,0,0,1,0,0,0,0,51,0,0,0,0
https://www.g2.com/products/1min-ai/reviews?qs=pros-and-cons,0.01,13,51,0,6,2,0,1,0,51,2,0,0,0,0
https://www.g2.com/products/mindbody/pricing,0.01,49,51,0,3,8,21,3,0,1,10,49,0,0,-342
https://www.g2.com/products/nearpod/competitors/alternatives,0.01,3,51,0,2,0,0,0,0,51,0,0,0,0,0
https://www.g2.com/products/wisely-by-adp/reviews,0.01,150,51,0,15,10,11,3,0,32,2,1,0,0,-5
https://www.g2.com/products/klarna/reviews,0.01,100,51,0,9,2,8,2,0,49,0,2,0,0,19
https://www.g2.com/products/localo/reviews,0.01,3,51,0,2,0,3,1,0,48,0,51,3,0,0
https://www.g2.com/products/stripo-email/pricing,0.01,9,51,0,0,1,5,3,0,0,2,49,1,0,0
https://www.g2.com/products/smartpass/reviews,0.01,85,51,0,2,1,4,2,2,1,0,0,0,38,0
https://www.g2.com/products/similarweb/reviews,0.01,176,51,0,20,3,51,2,0,30,1,21,0,0,0
https://www.g2.com/products/navisphere/competitors/alternatives,0.01,5,50,0,2,0,3,3,0,22,0,28,28,0,22
https://www.g2.com/products/paubox/reviews,0.01,9,50,0,1,0,7,1,0,0,0,50,0,0,17
https://www.g2.com/products/mobaxterm/competitors/alternatives,0.01,23,50,0,3,5,0,0,0,33,50,0,0,0,0
https://www.g2.com/products/zoho-desk/reviews,0.01,16,50,0,0,0,10,0,0,0,0,50,0,0,9
https://www.g2.com/products/accuranker/reviews,0.01,19,50,0,4,0,7,2,0,49,0,1,0,0,0
https://www.g2.com/products/postermywall/pricing,0.01,24,50,0,0,0,5,1,0,0,0,50,1,0,-5
https://www.g2.com/products/livingsocial/reviews,0.01,43,50,0,1,1,19,7,0,0,0,50,48,0,48
https://www.g2.com/products/vibe-co/reviews,0.01,13,50,0,6,0,4,0,0,50,0,3,0,0,0
https://www.g2.com/products/socratic/competitors/alternatives,0.01,14,50,0,3,8,0,3,1,2,31,0,30,17,31
https://www.g2.com/products/benchapp/reviews,0.01,7,50,0,0,1,1,0,1,0,36,0,0,14,7
https://www.g2.com/products/school-id-cards-and-photos/competitors/alternatives,0.01,2,50,0,1,2,0,0,0,8,50,0,0,0,0
https://www.g2.com/products/typeset/reviews?qs=pros-and-cons,0.01,19,50,0,7,1,2,0,1,6,6,0,0,38,0
https://www.g2.com/products/golearn/reviews,0.01,7,50,0,0,3,0,3,0,0,24,0,32,0,18
